review_body,class
"TRAS UNOS MESES USANDO ESTE PRODUCTO NO DUDARE EN VOLVER A ADQUIRIR UNO. DEJA MUCHO BRILLO Y CUIDA LA PINTURA DEL COCHE, ESO SI, ES MUY IMPORTANTE NO ECHAR MAS DE UN TAPON POR CADA 4L APROXIMADAMENTE, YA QUE SINO SE QUEDA DEMASIADA ESPUMA. EN DEFINITIVA CUNDE MUCHO EL BOTE, TIENES PARA MAS DE UN AÑO INCLUSO.",1
"Tal como dice el producto, para mí es perfecto",1
"Tal como en la foto, económico",1
Tal como lo esperaba. Fular semielastico,1
"Tal como pensaba, perfecto para los dias de frio, buen material y relacion calidad y precio aceptable,buena compra, recomendable .",1
Tal cual se describe aún no se estrenó el peque es muy bebé,1
Tal cual viene en descripción. Queda ajustado. Llegó antes de lo previsto,1
"Tal vez soy yo , pero otro modelo que he comprado , aunque con cierta , dificultad si que me ha funcionado",0
Tal y como en la foto y buena calidad. Aún no se como responderá a los lavados pero de momento contento con el producto.,1
"Tal y como en la imagen, perfecto",1
Tal y como indica en descripción,1
Tal y como lo anuncian,1
"Tal y como se describe el producto, me fue perfecto para reparar mi llave dañada.",1
Tal y como se ve en la imagen. Buena presentación. Venía en una cajita,1
Talla demasiado pequeña,0
Talla incorrecta Por lo demás todo ok,1
Talla justa bonito pero pequeño,0
Talla muy muy grande la talla M parece una XL,0
Talla muy pequeña y es muy subido al cuello. En la foto se ve diferente,0
Talla muy pequeño una talla L será como la M.Calidad malísima no tiene nada que ver con la foto.Lo devuelvo,0
Talla pequeña. Calidad justita,0
"Talla perfecta, abriga mucho.",1
Tallaje demasiado pequeño,1
Tallaje muy pequeño y el tejido más fino de lo que esperaba. Pedí XL y le sirve a mi hija de 12 años,0
"Tallare correcto. Por este precio, buena calidad, si bien los protectores son un poco molestos y hacen forma en la chaqueta",1
"Tallas súper grandes. Pedí una s para mi mujer y al llegar me estaban grandes hasta a mi! Bonitos, eso si, pero tallaje muy muy grande",1
"Tampoco me ha llegado, después de un mes que hice el pedido",0
Tanto el gorro como los guantes me iban justos y no soy muy grande. Los he devuelto,1
"Tanto escuchar que es de los mejores ambientadores y que dura 3 meses y ni un mes y medio... La primera semana huele mucho y no se distinguen el olor, luego son 3 semanas que si huele bien y ya deja de oler",0
"Tardaron mucho más de lo previsto en llegar y la talla hay que pedir un número más del que necesites, pero están muy chulas!",0
"Tardo en llegar mas de un mes,pero esta muy logrado y en todo momento el servicio de atencion al cliente me mantuvo informada.",1
"Tardo mas de 1 mes, pedi 3xl y es mas pequeña ademas despues del primer lavado (lavadora y secadora) encoje y despues del segundo lavado ya tiene un agujero,muy barato pero mala compra",0
Tardo mucho en llegar,1
"Tardo muchísimo, más de un mes en recibir unas pegatinas. El producto aceptable para el precio, tiene pinta de despejarse rápido.",0
"Tardó un día más, en teoría por preparación y embalaje, cuando llegó venía sin ningún embalaje, ni siquiera con una bolsa o recubrimiento de plástico ni cartón.",0
Te deja las manos en peores condiciones que antes de usarla.,0
Te digo todo lo que necesito decirte en el asunto. Ahora vuelvo a escribir para cumplir con el recuento de palabras mínimo para dejar mi opinión. ¿Cuánto puedes decir?,1
Tejido muy suave y agradable. Buena calidad.,1
"Tejido transparente elástico de la cintura malísimo se baja no queda bien! Tardo en llegar un montón, eso sí muy barata.",0
"Tela bastante mala, fina...pero esta claro que por el precio que tiene no esperaba mucho más. El cinturón es para tirarlo directamente.",1
"Tela de muy buena calidad y con cierta elasticidad. Por ponerle un ""pero"" a mí me faltan unos 40cm de longitud, y soy un hombre de complexión normal.",1
Tela muy cutre. Muy pequeño.,0
"Tela muy endeble, no lo recomiendo",0
"Tela muy áspera, llega un momento que no se soporta.",0
Tela normalita para el precio. Queda bien,1
"Teneis una pesima ayuda en atención al cliente. Llevo esperando 6 dias a que vengan a recoger el colchon para una devolucion y nadie me lo soluciona, encima estoy embarazada de 39 semanas y no tienen ningun miramiento , ni te llaman para solucionarlo",0
Tengo dos pegas.. Una q los geles son hiper pequeños y q el pegamento viene o seco o vacío una de dos.. Porq no cae nada.. Por el resto bien aunq aún no lo he probado,0
"Tengo el otro dispositivo que es más ancho y, la verdad, compré los dos a la vez y de este me he arrepentido. No termino de sacarle partido. No me resulta útil. Quizás soy yo que no sé usarlo, pero no veo qué puede hacer este que no pueda hacer el otro.",0
"Tengo el pelo bastante graso, tras leer todas las recomendaciones me decidí por comprarlo, los primeros días me dejaba el pelo muy suelto y suave ( lo combinaba con el acondicionador de esta misma marca) pero a los 15 días o así de uso me hizo efecto rebote y no llegaba a la noche con el pelo limpio... y eso nunca me había pasado! Para gastarlo tuve que alternarlo con otro porque era inviable que pudiera seguir usándolo. Tampoco noté que me creciera más después de acabar el bote ni el pelo estaba más fuerte. Le doy dos estrellas porque los primeros 15 días estuve encantada con como me lo dejaba!",0
"Tengo la sensación que desde que las puse. el coche no frena con la palanca de control de crucero, como lo hacía con las de serie. Es decir, en bajadas fuertes he querido frenar el coche con la palanca de control crucero y el coche cogía velocidad y no se frenaba. Debía usar el pedal de freno para disminuir velocidad. Aparte de que en menos de dos años ya me estan pidiendo cambio.",1
"Tengo otra de Decathlon y me parece mucho mejor que esta. No es que sea mala mala, pero teniendo en cuenta que la otra no es mucho más cara y es mejor, esta no puede tener una alta puntuación. Además, me pica durante la primera media hora y eso no me pasa ni me ha pasado con la otra que tengo. Sí me pican unas mangas que me he comprado, algo que me parece importante mencionar porque mi piel es bastante sensible.",1
"Tengo tres extractores de diferentes marcas. Uno de ellos eléctrico que es el que me resulta más cómodo, otro comprado en un hipermercado manual que no está mal y por último el Philips Avent, que aunque cumple su función es el que menos me gusta de los tres ya que es con el que mas me cuesta sacarme la leche, no me resulta cómodo y tardo más tiempo que con los otros dos.",0
Tengo un Laguna 2 1.9 dci mañana recibo el producto tendre con una sola botella?? Por cierto como puedo calentar el producto para echarlo al aceite??,1
"Tengo una 95 F , cogi una L , y me queda algo grande , cierto es que no sujeta nada si piensas que te vas a ir a correr con ellos , pero yo lo queria para dormir, para que la piel de debajo del pecho no se me irritara , y para eso me sirve, por lo que me parace correcta al compra y el precio . Comentar que el producto llego con 2 dias de retraso no se muy bien porque.",1
Tengo una scenic del 2005 y la verdad que algo de sujeción se consigue pero no se queda del todo bien aunque la voy a dejar puesta.,1
Tengo unas escaleras con barandilla metálica redonda y acoplan bien,1
"Tengo varias fragancias de Fantasy, y me esperaba que oliese mucho mejor, tiene un ligero aroma como a rancio, una pena porque el resto son geniales.",0
"Tenia ganas de una gorra con este formato y esta ha resultado ser un acierto. Buena confección, con ajuste de contorno, tejido ligero y transpirable, lo que la hace ideal para el verano. Buena relación calidad/precio. Respecto de la entrega, perfecto en tiempo y forma. Recomendable.",1
"Tenia que haber llegado hace una semana y aun sigo esperando, decian q llegaba ayer, después q hoy, me voy de vacaciones y aun no habrá llegado.",0
"Tenía un sacaleches manual pero me tuve que comprar éste y me vino fenomenal, porque tenía los pechos super hinchados y no había manera de que la pequeña se enganchara. Este aparato me ayudó a prolongar la lactancia materna hasta los dos años porque en el trabajo me permitía sacar leche y guardarla para mi hija. Recomiendo el eléctrico, merece la pena pagar un poco más! Sin duda volvería a adquirlo, aunque se quedó como nuevo después de usarlo con mi hija pequeña.",1
Tenía una camiseta igual hace diez años y era de mucha más calidad. Esta pone que es 100% algodón pero al tacto no lo parece. Talla muy grande.,1
"Tiempo de llegada, embalaje correctos. Todo nuevo y adecuado, El liquido en su envase cerrado",1
"Tiene buen aspecto, recomiendo su compra",1
"Tiene buena calidad, es robusta y el tapón cierra perfectamente.",1
Tiene la tela un poco rara de mala calidad y cuando los lavas se deforman y es difícil que vuelvan a quedar como el primer dia,0
"Tiene muchos tamaños lo cual es útil, pero vienen algunas sin la estructura completa y no se pueden usar pero hay tantos tamaños que puedes usarlas las que sí vienen en condiciones",0
"Tiene poquito aumento y no se acaba de ver bien al peque, al menos en nuestro coche (citroen berlingo). Para colocar y quitar es un poco engorroso",1
"Tiene un pero y es que no tiene centígrados. Solo te marca en Fahrenheit. Y luego haces las mediciones y ninguna coincide ,siempre marca diferentes.",1
"Tiene una buena protección pero no encaja demasiado bien en los nudillos. Para el precio que tienen están bien, pero no son unos guantes profesionales ni nada por el estilo. En general bien.",1
"Tiene una calidad óptima, tal como esperaba.",1
"Tienen buen tacto y un aspecto muy sólido y resistente, buenas protecciones para dedos y nudillos, y para el frío se los vè cálidos",1
"Tienen buena pinta, como de normal los de esta marca, parecen buenos Y duraderos. No les doy mayor puntuación ya que vienen algo pequeños, normalmente uso la M en esta marca y estos no se si por el elástico que es más fuerte o por ser más pequeños me quedan muy ajustados",1
Tienen un buen diseño y no son muy grandes para la potencia que tienen. Los compre para un compañero de trabajo al que le gusta la caza y me comenta que le gusta más que los que tenia anteriormente.,1
"Timo total , todos los productos abiertos y a mitad del bote , solo viene sin abrir el tratamiento de keratina , los champús y acondicionadores vienen abiertos y les falta medio bote",0
Todavia no los e visto ace 2 meses deberian aver llegado al igual que mas articulos loque si veo es que se lo cobran rapidamente,0
"Todavía no he recibido mi pedido y ya se paso de la fecha de entrega,estoy muy descontenta, hace ya más de un mes.",0
Todavía no lo he recibido,0
Todavía no lo he recibido,0
Todavía no lo he recibido. Ya ha pasado bastante tiempo y sigo sin recibirlo. Espero que llegue pronto. Muchas gracias,0
Todavía no me ha llegado. Y pone que está entregado.,0
"Todo O K solo que el producto tardó mucho en ser entregado, aunque era el plazo de entrega anunciado en Amazon",1
"Todo acorde a lo publicitado. El pedido llegó antes de lo previsto inicialmente. El seguimiento del pedido muy útil y exacto. La transacción bancaria acertada, el reintegro se hizo cuando ya se había recibido el producto Ha sido mí primera experiencia con la empresa, y debo decir que me ha resultado positiva en todos los aspectos. Repetiré.",1
"Todo bien por Amazon, los stickers no tienen los bordes o fondos trasparentes, por lo que no sirven para reemplazar a una original",1
"Todo bien, mejorado con una cadenilla (de telefono móvil o camara de fotos) de seguridad de la bolsa al soporte.",1
"Todo correcto por el momento, hace dos semanas que lo recibí y lo he usado prácticamente todos los días. Por ahora sin ningún problema.",1
Todo correcto y bien y rápido la única pega que tendrían que avisar que viene cerrada y que tienes que cortarla tu,1
Todo correcto y se ajusta a la descripcion del producto,1
"Todo correcto! Tiene un tamaño bueno para ver la hora en el coche. Y se pega bien, sin problema. 👍",1
"Todo correcto, igual al original",1
"Todo correcto, la unica pega que le veo es la sujección es algo pobre, con un pasador estaria mucho mejor",1
"Todo correcto, llegó en tiempo y lo he utilizado solamente en una cámara vieja para ver si perfora bien y de momento correcto, y la mecha no la metí pero si el útil con el que se mete y bien entró bien.",1
